,Variable,Mean_Loss,Std_Loss
83,House_Style_SFoyer,0.0037551391829871122,1.3867785890343844e-06
84,House_Style_SLvl,0.0037545466007232174,1.6840167931465862e-06
85,House_Style_Two_Story,0.003766479001223077,8.030269190687716e-06
86,House_Style_Two_and_Half_Fin,0.003754789365675044,1.3652524357662834e-06
87,House_Style_Two_and_Half_Unf,0.003754789365675044,1.3652524357662834e-06
88,Overall_Cond_Average,0.0037637741419142483,6.702150219240902e-06
89,Overall_Cond_Below_Average,0.003758174730580319,1.3936614427330903e-06
90,Overall_Cond_Excellent,0.0037653635714394746,2.390416286289742e-06
91,Overall_Cond_Fair,0.003761599530431082,1.7009030738607584e-06
92,Overall_Cond_Good,0.003759368093741216,2.7232271492280235e-06
93,Overall_Cond_Poor,0.003754789365675044,1.3652524357662834e-06
94,Overall_Cond_Very_Good,0.003756066828051455,1.3917690842526825e-06
95,Overall_Cond_Very_Poor,0.003754789365675044,1.3652524357662834e-06
96,Roof_Style_Gable,0.0038350762282520767,2.380644231622862e-05
97,Roof_Style_Gambrel,0.003754940074533521,1.3750113258202962e-06
98,Roof_Style_Hip,0.0038064861864411494,1.330992885236797e-05
99,Roof_Style_Mansard,0.003754789365675044,1.3652524357662834e-06
100,Roof_Style_Shed,0.003754789365675044,1.3652524357662834e-06
101,Roof_Matl_CompShg,0.003757697796823768,1.5130762930805099e-06
102,Roof_Matl_Metal,0.003754789365675044,1.3652524357662834e-06
103,Roof_Matl_Tar&Grv,0.0037549327489757155,1.3649329201230303e-06
104,Roof_Matl_WdShake,0.0037546526093745775,1.447403042984083e-06
105,Roof_Matl_WdShngl,0.003756245207872223,1.469626658992319e-06
106,Exterior_1st_AsphShn,0.003754789365675044,1.3652524357662834e-06
107,Exterior_1st_BrkComm,0.003754789365675044,1.3652524357662834e-06
108,Exterior_1st_BrkFace,0.003757825721965533,1.5205594450640404e-06
109,Exterior_1st_CBlock,0.003754789365675044,1.3652524357662834e-06
110,Exterior_1st_CemntBd,0.003758583132273627,2.9978397205145577e-06
111,Exterior_1st_HdBoard,0.0037504404185155953,6.713919110870468e-06
112,Exterior_1st_ImStucc,0.003754789365675044,1.3652524357662834e-06
113,Exterior_1st_MetalSd,0.003754915409752689,2.3958298270273014e-06
114,Exterior_1st_Plywood,0.003756008394927498,1.62498477143603e-06
115,Exterior_1st_Stone,0.003754789365675044,1.3652524357662834e-06
116,Exterior_1st_Stucco,0.003754790634120358,1.3669740572055317e-06
117,Exterior_1st_VinylSd,0.0037642277596039047,4.046418504101425e-06
118,Exterior_1st_Wd Sdng,0.0037557010224850153,3.4814228425895687e-06
119,Exterior_1st_WdShing,0.0037547687899284936,1.364622532718241e-06
120,Exterior_2nd_AsphShn,0.003754789365675044,1.3652524357662834e-06
121,Exterior_2nd_Brk Cmn,0.0037548393343121815,1.3679175337208458e-06
122,Exterior_2nd_BrkFace,0.0037547590147237013,1.5206657044416106e-06
123,Exterior_2nd_CBlock,0.003754789365675044,1.3652524357662834e-06
124,Exterior_2nd_CmentBd,0.003758328698621474,1.8904926814332791e-06
125,Exterior_2nd_HdBoard,0.003749664879314339,4.559562860421493e-06
126,Exterior_2nd_ImStucc,0.003754789365675044,1.3652524357662834e-06
127,Exterior_2nd_MetalSd,0.003756186704853117,2.0357547816840213e-06
128,Exterior_2nd_Other,0.003754789365675044,1.3652524357662834e-06
129,Exterior_2nd_Plywood,0.003755209745168511,1.3811987761894764e-06
130,Exterior_2nd_Stone,0.003754789365675044,1.3652524357662834e-06
131,Exterior_2nd_Stucco,0.0037556991540973745,1.375943504474969e-06
132,Exterior_2nd_VinylSd,0.003761132073374529,4.840949941609037e-06
133,Exterior_2nd_Wd Sdng,0.003754933450592768,1.3936447057253314e-06
134,Exterior_2nd_Wd Shng,0.0037548877486385463,1.3393256585969583e-06
135,Mas_Vnr_Type_BrkFace,0.003750149913560441,1.1834863652241146e-05
136,Mas_Vnr_Type_Stone,0.003758342824435683,3.576149280489319e-06
137,Mas_Vnr_Type_nan,0.0037580022691903357,4.17282144314257e-06
138,Exter_Cond_Fair,0.0037558850503076635,1.4380299500257266e-06
139,Exter_Cond_Good,0.00375583228146099,2.71675729552486e-06
140,Exter_Cond_Poor,0.003754789365675044,1.3652524357662834e-06
141,Exter_Cond_Typical,0.003758832916269944,2.730031492199105e-06
142,Foundation_CBlock,0.0038005948733095523,2.2991148151701025e-05
143,Foundation_PConc,0.003916083079033125,4.2328082691039067e-05
144,Foundation_Slab,0.0037554439843446906,1.3812477988356511e-06
145,Foundation_Stone,0.003754789365675044,1.3652524357662834e-06
146,Foundation_Wood,0.003754789365675044,1.3652524357662834e-06
147,Bsmt_Cond_Fair,0.003755629407103173,1.517220161134573e-06
148,Bsmt_Cond_Good,0.003755642557776971,1.584112575145021e-06
149,Bsmt_Cond_No_Basement,0.0037608986050400935,1.9219945622269243e-06
150,Bsmt_Cond_Poor,0.003754789365675044,1.3652524357662834e-06
151,Bsmt_Cond_Typical,0.003756235232172944,2.130215136629783e-06
152,Bsmt_Exposure_Gd,0.0038018177966380727,1.0069366943148065e-05
153,Bsmt_Exposure_Mn,0.0037559823291550814,1.5748155207782703e-06
154,Bsmt_Exposure_No,0.003772121404330286,7.016264983634874e-06
155,Bsmt_Exposure_No_Basement,0.0037601670200619664,1.5184200929517863e-06
156,BsmtFin_Type_1_BLQ,0.003754703004548895,1.4117216007835203e-06
157,BsmtFin_Type_1_GLQ,0.0038256291399590627,1.4184132470504711e-05
158,BsmtFin_Type_1_LwQ,0.0037549048455027263,1.341199674900156e-06
159,BsmtFin_Type_1_No_Basement,0.003765645213214472,1.9843895612778596e-06
160,BsmtFin_Type_1_Rec,0.0037523606108909673,1.5564436370312253e-06
161,BsmtFin_Type_1_Unf,0.0037648415729044753,3.3420630711197033e-06
162,BsmtFin_Type_2_BLQ,0.0037546714536329483,1.408551219109434e-06
163,BsmtFin_Type_2_GLQ,0.003754789365675044,1.3652524357662834e-06
164,BsmtFin_Type_2_LwQ,0.003754815244342849,1.401832498979873e-06
165,BsmtFin_Type_2_No_Basement,0.003756892903828129,1.6084004463553558e-06
166,BsmtFin_Type_2_Rec,0.003754796240701302,1.3625931170441313e-06
167,BsmtFin_Type_2_Unf,0.0037583904523591765,2.1076978154372252e-06
168,Heating_GasW,0.003755226099747202,1.365632986579236e-06
169,Heating_Grav,0.003754789365675044,1.3652524357662834e-06
170,Heating_OthW,0.003754789365675044,1.3652524357662834e-06
171,Heating_Wall,0.003754789365675044,1.3652524357662834e-06
172,Heating_QC_Fair,0.0037550221119205932,1.3569273156209052e-06
173,Heating_QC_Good,0.0037546161178053624,1.7022641628315757e-06
174,Heating_QC_Poor,0.003754789365675044,1.3652524357662834e-06
175,Heating_QC_Typical,0.0037707678690964775,4.908187120458948e-06
176,Central_Air_Y,0.003777519336523647,6.4231130920082e-06
177,Electrical_FuseF,0.0037547883042127373,1.361619095422884e-06
178,Electrical_FuseP,0.003754789365675044,1.3652524357662834e-06
179,Electrical_Mix,0.003754789365675044,1.3652524357662834e-06
180,Electrical_SBrkr,0.0037568112751819693,2.0510242900148012e-06
181,Electrical_Unknown,0.003754789365675044,1.3652524357662834e-06
182,Functional_Maj2,0.003754790291872663,1.3632037524941313e-06
183,Functional_Min1,0.0037548645512238254,1.3824863721784478e-06
184,Functional_Min2,0.00375466038909634,1.3713116325775123e-06
185,Functional_Mod,0.003755454650731369,1.4039418473471047e-06
186,Functional_Sal,0.003754789365675044,1.3652524357662834e-06
187,Functional_Sev,0.003754789365675044,1.3652524357662834e-06
188,Functional_Typ,0.0037601852419439506,2.903815834640385e-06
189,Garage_Type_Basment,0.0037549206521982647,1.4145325627885283e-06
190,Garage_Type_BuiltIn,0.003759909748907444,2.3166054585060116e-06
191,Garage_Type_CarPort,0.0037547932006341067,1.3848506163400237e-06
192,Garage_Type_Detchd,0.0037663615527356612,7.707712342318215e-06
193,Garage_Type_More_Than_Two_Types,0.003754789365675044,1.3652524357662834e-06
194,Garage_Type_No_Garage,0.003752046991485426,2.4244906940850673e-06
195,Garage_Finish_No_Garage,0.0037546657311580646,2.1166909077447547e-06
196,Garage_Finish_RFn,0.00375727092000966,4.017806867683597e-06
197,Garage_Finish_Unf,0.0037697959942427257,7.250799641466517e-06
198,Garage_Cond_Fair,0.003755658545529512,1.3464979839907324e-06
199,Garage_Cond_Good,0.003754789365675044,1.3652524357662834e-06
200,Garage_Cond_No_Garage,0.0037548412003812204,1.8235950277687968e-06
201,Garage_Cond_Poor,0.0037547756191316705,1.3819056952073313e-06
202,Garage_Cond_Typical,0.0037706005477114134,9.438545605338593e-06
203,Paved_Drive_Partial_Pavement,0.0037546179260382543,1.3591458716613319e-06
204,Paved_Drive_Paved,0.00376619718806469,5.691479518294081e-06
205,Pool_QC_Fair,0.003754789365675044,1.3652524357662834e-06
206,Pool_QC_Good,0.003754789365675044,1.3652524357662834e-06
207,Pool_QC_No_Pool,0.003754789365675044,1.3652524357662834e-06
208,Pool_QC_Typical,0.003754789365675044,1.3652524357662834e-06
209,Fence_Good_Wood,0.00375478982135007,1.355052876592476e-06
210,Fence_Minimum_Privacy,0.003755066819173504,1.38193895336871e-06
211,Fence_Minimum_Wood_Wire,0.003754789365675044,1.3652524357662834e-06
212,Fence_No_Fence,0.0037543239161134554,1.6821419961911995e-06
213,Misc_Feature_Gar2,0.003754789365675044,1.3652524357662834e-06
214,Misc_Feature_Othr,0.003754789365675044,1.3652524357662834e-06
215,Misc_Feature_Shed,0.003754862885810723,1.3444177591946341e-06
216,Misc_Feature_TenC,0.003754789365675044,1.3652524357662834e-06
217,Misc_Feature_nan,0.0037547834830776567,1.3732698190637898e-06
218,Mo_Sold_2,0.003756234093335112,1.6475615678368426e-06
219,Mo_Sold_3,0.0037553763755380494,1.4501760776916969e-06
220,Mo_Sold_4,0.003754464627977579,1.5595033697953998e-06
221,Mo_Sold_5,0.0037552948231832587,2.0957689396875506e-06
222,Mo_Sold_6,0.0037545019330977062,1.6918853701642208e-06
223,Mo_Sold_7,0.003762471702784667,7.884934378338309e-06
224,Mo_Sold_8,0.00375485254457634,1.7784766806570408e-06
225,Mo_Sold_9,0.003754595113649099,1.4225167315066125e-06
226,Mo_Sold_10,0.0037597727049798997,2.8583721031886797e-06
227,Mo_Sold_11,0.003754908168052869,1.3577486152782133e-06
228,Mo_Sold_12,0.0037546817126021237,1.362155761218779e-06
229,Bedroom_AbvGr,0.003778144798629798,1.1543524317015482e-05
230,BsmtFin_SF_1,0.003801149479147149,1.3485693651643947e-05
231,BsmtFin_SF_2,0.0037590770996601425,1.8734122197298515e-06
232,Bsmt_Full_Bath,0.0038342118931071435,1.7015970210589584e-05
233,Bsmt_Half_Bath,0.0037548025633482056,1.3885273979340839e-06
234,Bsmt_Unf_SF,0.0037985964623271904,2.21222560575769e-05
235,Enclosed_Porch,0.003753088749740495,1.989951704971348e-06
236,Fireplaces,0.004082016182271125,5.559821331100079e-05
237,First_Flr_SF,0.004743081042156549,7.18332735237601e-05
238,Full_Bath,0.0038378724650190736,2.8333145401911788e-05
239,Garage_Area,0.004454695908563311,0.0001233052405637259
240,Garage_Cars,0.004736057624223097,0.00014552757754858
241,Gr_Liv_Area,0.0062840243000608,0.00020072064276986187
242,Half_Bath,0.0037886541638534354,1.0674834389068383e-05
243,Kitchen_AbvGr,0.0037761449616440855,6.080722150942148e-06
244,Latitude,0.004274444423319957,0.00010221919355316712
245,Longitude,0.0038028792937708994,2.3073922533216378e-05
246,Lot_Area,0.004199719452723523,5.755222065499775e-05
247,Lot_Frontage,0.003816617109698269,1.2848871963337041e-05
248,Mas_Vnr_Area,0.003936463622021783,2.9555382164154805e-05
249,Misc_Val,0.0037548187831216643,1.3427505879605945e-06
250,Open_Porch_SF,0.0038488098459136437,2.3885872874878926e-05
251,Pool_Area,0.003754789365675044,1.3652524357662834e-06
252,Screen_Porch,0.0037631810026073588,1.0581380960482262e-05
253,Second_Flr_SF,0.003856175047159228,4.398446658416657e-05
254,Three_season_porch,0.003754798962373613,1.3688316336696583e-06
255,TotRms_AbvGrd,0.003955814124825108,2.6106283627728905e-05
256,Total_Bsmt_SF,0.005411416673569001,0.0001278050787164061
257,Wood_Deck_SF,0.003823267059534544,1.769822706678453e-05
258,Year_Built,0.004495322167822064,0.00011226084220570974
259,Year_Remod_Add,0.004166158389975974,7.796184520551182e-05
260,area_per_car,0.0037494629399289765,1.2094600521840054e-05
261,last_remod,0.004911941164937208,0.0001576157431440814
262,wood_prop,0.003761164326541355,1.7582160348486732e-05
